3098112893,-122.1687778,47.7522595
53136256,-122.1891296,47.7409364
53121920,-122.1666659,47.7720772
53136258,-122.1888439,47.7414096
1203782530,-122.1423465,47.7688596
53121925,-122.1644453,47.7721801
53154703,-122.1814933,47.7487839
53154704,-122.1812127,47.7495285
53154705,-122.1825865,47.7496273
53119893,-122.1845286,47.7528356
53119897,-122.1849564,47.7519659
53089184,-122.1738198,47.7715581
53113764,-122.1691113,47.7647687
53113765,-122.1691314,47.7651621
30139306,-122.1648975,47.7569925
53107628,-122.1690281,47.7524995
53107629,-122.1699347,47.7530319
53113772,-122.1686832,47.7700359
30139312,-122.1654428,47.755625
305288113,-122.1604522,47.7612875
30139314,-122.1653342,47.7545084
5271352279,-122.1824829,47.7445123
53167077,-122.1454018,47.7581195
53167078,-122.1449906,47.7583474
53167081,-122.144849,47.7586026
53167085,-122.1449728,47.7590455
53167088,-122.1460034,47.756224
53167090,-122.1462524,47.7568971
2475672563,-122.1461512,47.750221
53190603,-122.168588,47.7630312
53167099,-122.1445786,47.7612843
53066748,-122.1441803,47.7537584
30139392,-122.1740739,47.7580703
53183489,-122.1458696,47.7534596
30139395,-122.1788601,47.7585932
30321668,-122.1839361,47.7586026
296268805,-122.1608514,47.7590698
53183491,-122.1455938,47.7523742
53066755,-122.1446516,47.7530811
30139406,-122.1878205,47.7663685
30139415,-122.1849232,47.7690885
30139416,-122.1801738,47.76902
53201947,-122.1818784,47.748538
53226524,-122.1848467,47.7397168
53197853,-122.1703371,47.7642996
53201950,-122.1793099,47.751372
53197854,-122.1681532,47.7647655
53101606,-122.1737896,47.7489522
2468391976,-122.1740415,47.7516492
2468391978,-122.1741434,47.7521938
2468391980,-122.1734169,47.7522915
2468391981,-122.1729812,47.7517149
2408078401,-122.1809995,47.7437563
1720122434,-122.1875671,47.7381786
53068868,-122.1846835,47.736985
53197893,-122.1503761,47.7643435
53068874,-122.1840032,47.7390524
4612985932,-122.1370122,47.7463153
993051733,-122.15122,47.7515342
1188664422,-122.1772511,47.7639586
53234797,-122.16146,47.752497
53249147,-122.1731593,47.7394789
53193852,-122.1727555,47.7666545
53193853,-122.1721009,47.7667809
53249150,-122.1730869,47.739812
53064831,-122.1419836,47.745418
53111941,-122.1733422,47.7416233
53111944,-122.1714467,47.7419106
53111945,-122.1697457,47.741156
53136533,-122.1780445,47.7478045
3418203288,-122.1693128,47.7438979
2597649564,-122.1636514,47.7635628
2597649566,-122.1604115,47.7609196
53111968,-122.1835181,47.7415084
53111969,-122.1831074,47.7414952
53111970,-122.1823196,47.7414743
53216419,-122.1657337,47.7667274
53216420,-122.164954,47.7658089
307530918,-122.1717086,47.7695246
53064873,-122.1799604,47.7461416
1203698859,-122.1840197,47.7461682
53167276,-122.1607737,47.7567838
30319793,-122.1849962,47.7559551
3733472443,-122.1863806,47.7452067
1203698878,-122.1823541,47.7462227
53064895,-122.1700558,47.745977
30319806,-122.177891,47.7582616
53064898,-122.1713257,47.7459857
53122257,-122.1480976,47.7549256
53187807,-122.1491543,47.755808
53187808,-122.1489105,47.7563571
489180385,-122.1751244,47.740558
53187810,-122.1470847,47.7597717
489180387,-122.1741671,47.740558
53091553,-122.13697,47.762717
1069917413,-122.1632565,47.7603236
53091555,-122.1369434,47.7652454
53234919,-122.1809641,47.7484295
53062888,-122.1658923,47.7635749
53234921,-122.1792774,47.7486905
1212085482,-122.1846303,47.7556634
53222635,-122.1830202,47.7428334
53222636,-122.1830071,47.7432313
53187820,-122.1426216,47.7643844
53091558,-122.1369523,47.766647
53228774,-122.1643811,47.770797
53091560,-122.1369606,47.7670521
53251311,-122.1699405,47.7721468
53251306,-122.1738619,47.7722478
30760185,-122.1687087,47.7575789
3334915324,-122.1691317,47.7533899
53071104,-122.1638188,47.7653544
53189890,-122.1787428,47.7495621
53110028,-122.1801483,47.751406
53110030,-122.1801282,47.7518076
1370492180,-122.1653814,47.7575154
1069964564,-122.1766791,47.7616759
53159194,-122.1618855,47.7620931
53165340,-122.170769,47.7703466
53071133,-122.1584028,47.7652766
53165342,-122.1704693,47.7707602
53165344,-122.1688246,47.7405521
53062952,-122.1485409,47.7557153
280302895,-122.1872358,47.7464545
3489047859,-122.154129,47.7651173
53187897,-122.1711002,47.7523253
53071176,-122.1637599,47.7651878
293727578,-122.16737,47.7700295
53071195,-122.1691971,47.765619
53071197,-122.1681379,47.7654865
53245278,-122.1699155,47.7394498
1704779105,-122.1583845,47.771523
53245287,-122.169798,47.7637933
53245289,-122.1708711,47.7523336
53245294,-122.1711286,47.7524663
53173643,-122.1825066,47.7376165
53173644,-122.1814219,47.7376318
53187979,-122.1464383,47.7525198
281650574,-122.1630873,47.7683376
698418574,-122.1886682,47.7524926
53194128,-122.1659751,47.7707531
53187982,-122.1449807,47.751907
53194138,-122.1656478,47.7599471
53194139,-122.1657556,47.7613878
293836198,-122.15408,47.7526856
53245354,-122.1400835,47.7652328
53130667,-122.1505818,47.7500963
53245356,-122.1497934,47.7657401
305288621,-122.1630955,47.768872
1704779186,-122.158584,47.7715362
1705002421,-122.1724865,47.7596171
53059001,-122.1803428,47.755811
1144044992,-122.1477553,47.7676311
53239240,-122.1710027,47.7709967
53239241,-122.1705574,47.7715699
2507404746,-122.1496114,47.7590803
53239243,-122.1704504,47.7722136
53255643,-122.1879188,47.7437713
53220833,-122.1422182,47.7553469
3725213156,-122.1864048,47.7483629
305286630,-122.1762,47.7460359
1144045037,-122.15035,47.76763
53220846,-122.1420085,47.7489326
3629913586,-122.1524194,47.7481396
1107015159,-122.1718633,47.7477681
130168311,-122.1426733,47.7580946
130168314,-122.1407522,47.7576457
1216087553,-122.1554212,47.749499
53243405,-122.1648851,47.7714799
53130766,-122.1702628,47.7407529
53130767,-122.168871,47.7410705
53243406,-122.1699405,47.7714077
53157395,-122.159834,47.7639008
2475597337,-122.1423561,47.7674312
2475597344,-122.1424003,47.7707614
53233186,-122.1541687,47.7615091
1202306604,-122.1751921,47.739732
1202306605,-122.174191,47.739732
53253686,-122.1686554,47.7638564
53036600,-122.1757718,47.7450796
53130809,-122.1820232,47.7406451
53130810,-122.1813664,47.7406155
53036602,-122.1758319,47.7452355
53091899,-122.17388,47.761547
53091897,-122.1740489,47.7604644
53206592,-122.1824741,47.7385475
30320197,-122.1862919,47.7542781
2475638342,-122.1415002,47.7617147
313351751,-122.1545402,47.7650786
2294863437,-122.1809652,47.7444485
2475638349,-122.1379664,47.7621159
2482626133,-122.1631105,47.7589608
2482626137,-122.1637002,47.7591892
4271775338,-122.1653641,47.7550387
3629897322,-122.179455,47.7557791
3629897324,-122.1795324,47.7566432
53202541,-122.1738198,47.7709235
53177966,-122.1755934,47.7504969
3639502447,-122.1605547,47.7629252
53202544,-122.1713634,47.7706331
53053041,-122.1656101,47.7665614
53202545,-122.1718135,47.7708802
3639502448,-122.1602871,47.7630269
5877663366,-122.1495546,47.7587531
53106318,-122.1636514,47.7634678
53141144,-122.1616258,47.7603266
53141147,-122.1611,47.7603308
53227167,-122.181593,47.7429918
53227168,-122.1816614,47.7430401
53227176,-122.1825313,47.7369754
53227179,-122.1817052,47.7397271
3324450477,-122.178312,47.7542741
5425825461,-122.1759862,47.7532507
53137083,-122.1420375,47.7502431
1705002684,-122.1725976,47.7597456
2468390600,-122.1662596,47.7566739
1147842250,-122.1476929,47.7652822
53137099,-122.1796296,47.7507355
53137103,-122.1756315,47.7501448
3900899026,-122.1885353,47.768852
2481409753,-122.1381981,47.7481912
2481409754,-122.1378907,47.7483235
2477174498,-122.1816161,47.747032
1263978210,-122.1585069,47.771279
53157603,-122.1378267,47.7609408
53157605,-122.1379192,47.7616446
53157607,-122.1390672,47.7629368
3454582519,-122.1736698,47.7504123
3454582520,-122.1736282,47.7508385
53016324,-122.1870213,47.754818
2597658373,-122.1389914,47.7544751
3702210311,-122.1634243,47.7570818
53016331,-122.1887111,47.754818
53092253,-122.1494429,47.7515972
53092254,-122.1480684,47.7516743
130168604,-122.1427306,47.7590577
130168605,-122.146104,47.7600157
1720121124,-122.186943,47.7424667
53237547,-122.1811392,47.7432194
136929070,-122.1670074,47.7640422
280870708,-122.1659195,47.763009
53124917,-122.143981,47.756536
1996191545,-122.1743947,47.7504355
53225277,-122.1788677,47.7453106
4213346117,-122.1807207,47.749354
53059399,-122.1691766,47.7533651
1155684170,-122.1496024,47.7580253
4615001949,-122.174512,47.7492046
4273723230,-122.1895488,47.7405776
4615001958,-122.1759716,47.7494362
53225323,-122.1451531,47.7537427
53225326,-122.1464484,47.7545786
130168689,-122.1431015,47.7607136
2475671410,-122.1380375,47.7527561
53225335,-122.1462437,47.7589013
53225336,-122.1459433,47.7594321
1705002875,-122.1724896,47.7598052
53225340,-122.1465355,47.7576607
1155684221,-122.1478756,47.7593009
306726782,-122.1897143,47.7712591
53133192,-122.1744559,47.749947
2468364169,-122.1841606,47.7507555
53133197,-122.1746434,47.7481572
130166673,-122.1873652,47.765046
53133202,-122.1746901,47.7474573
53184407,-122.1722549,47.7659838
53184408,-122.1716723,47.765952
53184410,-122.169399,47.7661787
53133210,-122.1748051,47.7452692
53184411,-122.1681402,47.7658986
290310045,-122.1614549,47.7506891
53194654,-122.1798485,47.7476432
53194655,-122.1793405,47.7477988
53092252,-122.1506739,47.7515498
53194657,-122.1766712,47.7478392
53075874,-122.1725072,47.7581328
295411618,-122.1736212,47.7525619
53194660,-122.1847042,47.7477995
2629277601,-122.1404059,47.7635103
53075878,-122.1724778,47.7602604
53075879,-122.1724772,47.7606547
295411624,-122.1741695,47.7513083
53075881,-122.1724574,47.7613346
286052265,-122.1485016,47.7636078
2475671467,-122.1443915,47.7537816
286052268,-122.1478649,47.7621948
2475671470,-122.1443702,47.7540369
2629277618,-122.1397655,47.7641806
53075891,-122.1730812,47.7616588
53075892,-122.1730572,47.7623304
53184435,-122.1803163,47.7566056
4519870389,-122.1731649,47.7389345
4519870390,-122.1731909,47.7382324
4519870392,-122.1742976,47.7389415
4519870393,-122.1720062,47.7389275
4519870394,-122.1742768,47.7382431
53075893,-122.1730572,47.7627685
306724788,-122.1493521,47.7500725
31190973,-122.1636137,47.7595122
31190974,-122.1638011,47.7588358
4519870399,-122.1732688,47.7370475
31190976,-122.1642235,47.7576131
53227453,-122.1707338,47.752374
2475571140,-122.1484889,47.7630202
4519870405,-122.1690002,47.7374144
53190598,-122.1675647,47.7618968
5509627847,-122.1766543,47.7487112
4519870407,-122.1721179,47.7382219
4519870408,-122.1721802,47.7370494
4519870409,-122.1711825,47.7389205
4519870411,-122.1711047,47.7370513
130166731,-122.1644558,47.7594564
4519870412,-122.170029,47.7370532
4519870414,-122.1699872,47.7387248
4519870413,-122.169977,47.7391302
2475571143,-122.1488554,47.7645996
286052303,-122.1477549,47.7631144
2475571147,-122.1482326,47.7643867
31190995,-122.1612766,47.7592389
2475571148,-122.1484892,47.7633771
286052302,-122.1484863,47.7631138
2475571150,-122.1487583,47.7633807
53188567,-122.1716125,47.7489664
53229524,-122.1718253,47.7701895
53188570,-122.184731,47.7485678
53075930,-122.1728613,47.7505342
290310110,-122.1591047,47.752497
53039071,-122.1889995,47.7528961
290310113,-122.15408,47.75447
53075939,-122.1731727,47.7502942
53194724,-122.1767175,47.7629178
53075941,-122.1732542,47.7495836
5835212774,-122.1633471,47.7560751
4598497255,-122.1837603,47.7531152
53075944,-122.17299,47.7490671
290310116,-122.1644658,47.7619848
286052324,-122.1484956,47.7627793
2481405929,-122.1405482,47.7404877
53075948,-122.1720778,47.7486561
4598497261,-122.1837744,47.7537134
53164020,-122.1703322,47.75169
53075958,-122.1714765,47.7483024
53241846,-122.1692175,47.76824
